tc_id,title,source_sheet,source_row,area,menu_path,depth,entry_method,entry_evidence,text_input_required,focus_nav_required,mutation_suspected,baseline_screen_id,anchor_state,anchor_reason,confidence,recommended_probe
23.Settings#619.0,Settings / 접근성 - 자막 환경설정,23.Settings,688,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#620.0,Settings / 접근성 - 자막 환경설정,23.Settings,689,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#621.0,Settings / 접근성 - 자막 환경설정,23.Settings,690,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#622.0,Settings / 접근성 - 자막 환경설정,23.Settings,691,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#623.0,Settings / 접근성 - 자막 환경설정,23.Settings,692,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#624.0,Settings / 접근성 - 자막 환경설정,23.Settings,693,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#625.0,Settings / 접근성 - 자막 환경설정,23.Settings,694,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#626.0,Settings / 접근성 - 자막 환경설정,23.Settings,695,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#627.0,Settings / 접근성 - 자막 환경설정,23.Settings,696,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#628.0,Settings / 접근성 - 자막 환경설정,23.Settings,697,접근성,설정 > 접근성 > 자막 환경설정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#630.0,Settings / 접근성 - 오디오 설명,23.Settings,699,접근성,설정 > 접근성 > 오디오 설명,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#631.0,Settings / 접근성 - 보청기,23.Settings,700,접근성,설정 > 접근성 > 보청기,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#632.0,Settings / 접근성 - 보청기,23.Settings,701,접근성,설정 > 접근성 > 보청기,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#633.0,Settings / 접근성 - 보청기,23.Settings,702,접근성,설정 > 접근성 > 보청기,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,PARTIAL,d1 screen in baseline; leaf not in single-pass observation (may exist deeper),0.4,PROBE_PRIORITY_HIGH
23.Settings#634.0,Settings / 접근성 - 오디오 조정,23.Settings,703,접근성,설정 > 접근성 > 오디오 조정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#635.0,Settings / 접근성 - 오디오 조정,23.Settings,704,접근성,설정 > 접근성 > 오디오 조정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#636.0,Settings / 접근성 - 오디오 조정,23.Settings,705,접근성,설정 > 접근성 > 오디오 조정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#637.0,Settings / 접근성 - 오디오 조정,23.Settings,706,접근성,설정 > 접근성 > 오디오 조정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#638.0,Settings / 접근성 - 오디오 조정,23.Settings,707,접근성,설정 > 접근성 > 오디오 조정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#639.0,Settings / 접근성 - 오디오 조정,23.Settings,708,접근성,설정 > 접근성 > 오디오 조정,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#640.0,Settings / 접근성 단축키,23.Settings,709,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#641.0,Settings / 접근성 단축키,23.Settings,710,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#642.0,Settings / 접근성 단축키,23.Settings,711,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#643.0,Settings / 접근성 단축키,23.Settings,712,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#644.0,Settings / 접근성 단축키,23.Settings,713,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#645.0,Settings / 접근성 단축키,23.Settings,714,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#646.0,Settings / 접근성 단축키,23.Settings,715,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#647.0,Settings / 접근성 단축키,23.Settings,716,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#648.0,Settings / 접근성 단축키,23.Settings,717,접근성,설정 > 접근성 > 접근성 단축키,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#649.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,718,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#650.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,719,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#657.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,726,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#658.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,727,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#659.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,728,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#660.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,729,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#661.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,730,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#662.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,731,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#663.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,732,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#665.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,734,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#666.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,735,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#667.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,736,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#668.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,737,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#669.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,738,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#670.0,Settings / 접근성 - 텍스트 음성 변환 출력,23.Settings,739,접근성,설정 > 접근성 > 텍스트 음성 변환 출력,2,DEEPLINK_CANDIDATE,baseline launched android.settings.ACCESSIBILITY_SETTINGS (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_accessibility,LEAF_LABEL_OBSERVED,"leaf label seen in d1 single-pass observation (label only, target not entered)",0.7,NO_ANCHOR_DEEPEN_NEEDED
